Geo Point;Geo Shape;gid;geom_err;typologie;cdate;mdate;nom_commune;code_commune
44.85904759487596, -0.5659189547689849;"{""coordinates"": [[[-0.565952, 44.8590343], [-0.5659386, 44.8590245], [-0.5658864, 44.8590604], [-0.5658989, 44.859071], [-0.565952, 44.8590343]]], ""type"": ""Polygon""}";76248;;VTS;2001-04-19T00:00:00+02:00;2023-07-12T11:31:44+02:00;Bordeaux;33063
44.847759597353175, -0.6530241674937958;"{""coordinates"": [[[-0.6530455, 44.8477565], [-0.6530083, 44.8477495], [-0.6530032, 44.8477629], [-0.6530398, 44.8477696], [-0.6530455, 44.8477565]]], ""type"": ""Polygon""}";769524;;VTS;2023-02-20T09:57:21+01:00;2023-02-20T09:58:04+01:00;Mérignac;33281
44.8536882221814, -0.6761860231018411;"{""coordinates"": [[[-0.676163, 44.8536743], [-0.6761585, 44.8536988], [-0.6762086, 44.8537025], [-0.6762135, 44.8536773], [-0.676163, 44.8536743]]], ""type"": ""Polygon""}";769563;;VTS;2023-02-20T10:04:54+01:00;2023-02-20T10:07:59+01:00;Mérignac;33281
44.81867032770399, -0.694534313356099;"{""coordinates"": [[[-0.6945513, 44.8186891], [-0.6945646, 44.8186769], [-0.6945177, 44.8186516], [-0.6945039, 44.8186638], [-0.6945513, 44.8186891]]], ""type"": ""Polygon""}";769844;;VTS;2023-02-20T11:00:10+01:00;2023-02-20T11:01:05+01:00;Mérignac;33281
44.81826926003581, -0.6999176898484666;"{""coordinates"": [[[-0.6999149, 44.8182332], [-0.6998937, 44.818282], [-0.6999174, 44.8183074], [-0.6999432, 44.8182549], [-0.6999149, 44.8182332]]], ""type"": ""Polygon""}";769889;;VTS;2023-02-20T11:04:38+01:00;2023-02-20T11:05:11+01:00;Mérignac;33281
44.87788465667968, -0.6813079349603961;"{""coordinates"": [[[-0.6813352, 44.8778718], [-0.6813108, 44.8778604], [-0.6812805, 44.8778982], [-0.6813053, 44.8779085], [-0.6813352, 44.8778718]]], ""type"": ""Polygon""}";770626;;VTS;2023-02-20T13:43:23+01:00;2023-02-20T13:44:43+01:00;Le Haillan;33200
44.882554416298255, -0.6321035959601745;"{""coordinates"": [[[-0.6321014, 44.8825776], [-0.6321311, 44.8825427], [-0.6321049, 44.8825313], [-0.6320765, 44.8825666], [-0.6321014, 44.8825776]]], ""type"": ""Polygon""}";772238;;VTS;2023-02-22T13:43:08+01:00;2023-02-22T13:43:59+01:00;Eysines;33162
44.8700179043947, -0.6359060584823857;"{""coordinates"": [[[-0.6359341, 44.8700062], [-0.6359101, 44.8699951], [-0.6358782, 44.8700297], [-0.6359016, 44.8700408], [-0.6359341, 44.8700062]]], ""type"": ""Polygon""}";772296;;VTS;2023-02-22T14:04:36+01:00;2024-06-27T12:09:09+02:00;Eysines;33162
44.85866686974712, -0.6659873971797834;"{""coordinates"": [[[-0.6660204, 44.8586723], [-0.665971, 44.8586458], [-0.6659541, 44.8586608], [-0.6660036, 44.8586882], [-0.6660204, 44.8586723]]], ""type"": ""Polygon""}";772086;;VTS;2023-02-22T11:48:36+01:00;2023-02-22T11:49:33+01:00;Eysines;33162
44.861423288422785, -0.55688040902327;"{""coordinates"": [[[-0.5569069, 44.861434], [-0.5568709, 44.8614014], [-0.5568544, 44.8614127], [-0.5568889, 44.8614448], [-0.5569069, 44.861434]]], ""type"": ""Polygon""}";734324;;VTS;2022-10-20T09:49:10+02:00;2022-10-20T09:49:36+02:00;Bordeaux;33063
44.855571698967125, -0.5672672658295286;"{""coordinates"": [[[-0.5672783, 44.8555956], [-0.5673004, 44.8555764], [-0.5672561, 44.8555483], [-0.5672338, 44.8555659], [-0.5672783, 44.8555956]]], ""type"": ""Polygon""}";730424;;VTS;2022-10-10T11:48:26+02:00;2022-10-20T10:06:11+02:00;Bordeaux;33063
44.83991615739887, -0.5396245146886425;"{""coordinates"": [[[-0.5395931, 44.8399288], [-0.5396607, 44.8399199], [-0.5396559, 44.8399037], [-0.5395889, 44.8399121], [-0.5395931, 44.8399288]]], ""type"": ""Polygon""}";772464;;VTS;2023-02-22T14:35:28+01:00;2023-02-22T14:40:33+01:00;Floirac;33167
44.825951627813325, -0.5321033578850313;"{""coordinates"": [[[-0.5321106, 44.8259731], [-0.532131, 44.825963], [-0.5320953, 44.8259297], [-0.5320762, 44.8259407], [-0.5321106, 44.8259731]]], ""type"": ""Polygon""}";772405;;VTS;2023-02-22T14:24:20+01:00;2023-02-22T14:24:48+01:00;Floirac;33167
44.82788252128514, -0.5877068300822342;"{""coordinates"": [[[-0.5877297, 44.8278847], [-0.5877207, 44.8278688], [-0.5876843, 44.8278805], [-0.5876921, 44.8278961], [-0.5877297, 44.8278847]]], ""type"": ""Polygon""}";788080;;VTS;2023-03-08T14:10:02+01:00;2023-03-08T14:10:53+01:00;Bordeaux;33063
44.842557578383094, -0.6280883369289547;"{""coordinates"": [[[-0.6280568, 44.8425641], [-0.6281213, 44.8425893], [-0.6281081, 44.8425338], [-0.6280504, 44.8425409], [-0.6280568, 44.8425641]]], ""type"": ""Polygon""}";834707;;VTS;2023-04-28T09:32:52+02:00;2023-04-28T09:33:16+02:00;Bordeaux;33063
44.83964580598961, -0.6290244021687821;"{""coordinates"": [[[-0.6290303, 44.8396746], [-0.6290461, 44.8396231], [-0.6290179, 44.8396173], [-0.6290031, 44.8396688], [-0.6290303, 44.8396746]]], ""type"": ""Polygon""}";834721;;VTS;2023-04-28T09:35:09+02:00;2023-04-28T09:35:31+02:00;Mérignac;33281
44.85833385937099, -0.6066119843112558;"{""coordinates"": [[[-0.6066638, 44.8583056], [-0.6066456, 44.8582941], [-0.6065604, 44.8583612], [-0.6065797, 44.8583733], [-0.6066638, 44.8583056]]], ""type"": ""Polygon""}";834780;;VTS;2023-04-28T09:47:01+02:00;2023-04-28T09:47:14+02:00;Bordeaux;33063
44.892707738003, -0.7255256508817935;"{""coordinates"": [[[-0.7255258, 44.8927327], [-0.7255498, 44.8927256], [-0.7255253, 44.8926828], [-0.7255016, 44.8926896], [-0.7255258, 44.8927327]]], ""type"": ""Polygon""}";834837;;VTS;2023-04-28T09:59:19+02:00;2023-04-28T09:59:19+02:00;Saint-Médard-en-Jalles;33449
44.92774875853641, -0.482913846102323;"{""coordinates"": [[[-0.4829108, 44.9277231], [-0.4828883, 44.9277654], [-0.4829168, 44.9277741], [-0.4829395, 44.9277328], [-0.4829108, 44.9277231]]], ""type"": ""Polygon""}";845459;;VTS;2023-05-22T10:44:03+02:00;2023-05-22T10:44:43+02:00;Ambarès-et-Lagrave;33003
44.94604818706772, -0.5973310327532352;"{""coordinates"": [[[-0.5973271, 44.9460739], [-0.5973566, 44.9460328], [-0.5973351, 44.9460224], [-0.5973054, 44.9460636], [-0.5973271, 44.9460739]]], ""type"": ""Polygon""}";845419;;VT;2023-05-22T10:17:18+02:00;2023-08-29T09:19:22+02:00;Parempuyre;33312
44.94468528625739, -0.6188677113778992;"{""coordinates"": [[[-0.6188786, 44.9447082], [-0.6188836, 44.9446649], [-0.6188562, 44.9446626], [-0.6188524, 44.9447061], [-0.6188786, 44.9447082]]], ""type"": ""Polygon""}";845349;;VTS;2023-05-22T09:58:59+02:00;2023-07-25T08:53:46+02:00;Parempuyre;33312
44.84097662658185, -0.592669418475507;"{""coordinates"": [[[-0.5926439, 44.8409796], [-0.5926686, 44.8409951], [-0.5926946, 44.8409728], [-0.592671, 44.8409585], [-0.5926439, 44.8409796]]], ""type"": ""Polygon""}";77075;;VTS;2007-10-26T00:00:00+02:00;2023-08-01T11:18:23+02:00;Bordeaux;33063
44.84977056821641, -0.4972693418872141;"{""coordinates"": [[[-0.4972623, 44.8497904], [-0.4972861, 44.8497871], [-0.4972718, 44.8497438], [-0.497254, 44.8497618], [-0.4972623, 44.8497904]]], ""type"": ""Polygon""}";865248;;VT;2023-06-27T08:45:57+02:00;2023-06-27T08:46:35+02:00;Artigues-près-Bordeaux;33013
44.85506140448053, -0.5164117581997606;"{""coordinates"": [[[-0.5164156, 44.8550837], [-0.5164291, 44.8550374], [-0.5164062, 44.8550434], [-0.5163947, 44.8550808], [-0.5164156, 44.8550837]]], ""type"": ""Polygon""}";865266;;VTS;2023-06-27T08:49:39+02:00;2023-06-27T08:51:00+02:00;Cenon;33119
44.84918361724806, -0.5725012868540061;"{""coordinates"": [[[-0.5725156, 44.8491953], [-0.5725231, 44.8491825], [-0.5724857, 44.8491719], [-0.5724803, 44.8491849], [-0.5725156, 44.8491953]]], ""type"": ""Polygon""}";926508;;VT;2023-12-21T10:53:28+01:00;2024-01-09T11:52:23+01:00;Bordeaux;33063
44.92731596090711, -0.4876789834916552;"{""coordinates"": [[[-0.4877123, 44.9273104], [-0.4876896, 44.9272913], [-0.4876451, 44.9273233], [-0.4876683, 44.9273398], [-0.4877123, 44.9273104]]], ""type"": ""Polygon""}";946029;;VTS;2024-03-07T16:36:08+01:00;2024-03-07T16:36:30+01:00;Ambarès-et-Lagrave;33003
44.878881173542666, -0.6009640474218572;"{""coordinates"": [[[-0.6009584, 44.8789026], [-0.6009755, 44.8789001], [-0.6009696, 44.8788598], [-0.6009527, 44.878862], [-0.6009584, 44.8789026]]], ""type"": ""Polygon""}";879187;;VT;2023-07-25T08:44:23+02:00;2023-07-25T08:45:40+02:00;Bruges;33075
44.90647873732058, -0.7147667248321152;"{""coordinates"": [[[-0.71476, 44.9064581], [-0.714744, 44.9064929], [-0.7147731, 44.9064994], [-0.7147897, 44.9064648], [-0.71476, 44.9064581]]], ""type"": ""Polygon""}";879213;;VT;2023-07-25T08:58:03+02:00;2023-07-25T08:58:40+02:00;Saint-Aubin-de-Médoc;33376
44.83032344928212, -0.6038302362569179;"{""coordinates"": [[[-0.6038591, 44.8303024], [-0.6037964, 44.8303083], [-0.603801, 44.8303446], [-0.6038646, 44.8303383], [-0.6038591, 44.8303024]]], ""type"": ""Polygon""}";732658;;VT;2022-10-17T14:24:38+02:00;2023-10-05T13:32:04+02:00;Bordeaux;33063
44.835170681770265, -0.6893498033223742;"{""coordinates"": [[[-0.6893232, 44.835186], [-0.6893836, 44.8351723], [-0.6893763, 44.8351555], [-0.6893164, 44.8351688], [-0.6893232, 44.835186]]], ""type"": ""Polygon""}";902014;;VTS;2023-10-05T13:12:40+02:00;2023-11-02T10:16:09+01:00;Mérignac;33281
44.82907540133343, -0.6005517229428923;"{""coordinates"": [[[-0.6005296, 44.8290694], [-0.6005619, 44.8290908], [-0.6005742, 44.829081], [-0.6005402, 44.8290599], [-0.6005296, 44.8290694]]], ""type"": ""Polygon""}";902111;;VTS;2023-10-05T13:39:09+02:00;2023-10-05T13:39:48+02:00;Bordeaux;33063
44.837793269722816, -0.572921349111585;"{""coordinates"": [[[-0.5729305, 44.8377692], [-0.5729034, 44.8377715], [-0.5729131, 44.8378178], [-0.5729386, 44.8378155], [-0.5729305, 44.8377692]]], ""type"": ""Polygon""}";939896;;VT;2024-02-16T16:02:25+01:00;2024-03-08T08:00:22+01:00;Bordeaux;33063
44.84558005117319, -0.5944197433948223;"{""coordinates"": [[[-0.5943908, 44.8455696], [-0.5943892, 44.845586], [-0.5944487, 44.8455901], [-0.5944514, 44.8455747], [-0.5943908, 44.8455696]]], ""type"": ""Polygon""}";946202;;VTS;2024-03-08T07:56:23+01:00;2024-03-08T07:56:55+01:00;Bordeaux;33063
44.84289053004584, -0.5731426596168192;"{""coordinates"": [[[-0.5731588, 44.8429049], [-0.5731514, 44.8428732], [-0.5731274, 44.8428756], [-0.5731329, 44.8429076], [-0.5731588, 44.8429049]]], ""type"": ""Polygon""}";974048;;VT;2024-07-02T16:47:16+02:00;2024-07-23T07:57:11+02:00;Bordeaux;33063
44.83814367599562, -0.5852419063146993;"{""coordinates"": [[[-0.5852672, 44.8381498], [-0.5852649, 44.8381329], [-0.5852162, 44.8381378], [-0.585219, 44.8381543], [-0.5852672, 44.8381498]]], ""type"": ""Polygon""}";974417;;VTS;2024-07-03T15:20:35+02:00;2024-07-23T08:00:03+02:00;Bordeaux;33063
44.83680715, -0.5516214999999997;"{""coordinates"": [[[-0.5516476, 44.836836], [-0.5516422, 44.8367768], [-0.5515954, 44.8367783], [-0.5516008, 44.8368375], [-0.5516476, 44.836836]]], ""type"": ""Polygon""}";983692;;VTS;2024-09-17T11:59:54+02:00;2024-09-17T12:12:12+02:00;Bordeaux;33063
44.84857981940386, -0.701034820129038;"{""coordinates"": [[[-0.7010666, 44.8485872], [-0.7010596, 44.8485626], [-0.7010029, 44.8485715], [-0.7010117, 44.8485979], [-0.7010666, 44.8485872]]], ""type"": ""Polygon""}";973058;;VT;2024-06-27T12:38:42+02:00;2024-07-25T11:37:20+02:00;Mérignac;33281
44.830804200869615, -0.6576869430553535;"{""coordinates"": [[[-0.6577195, 44.8308151], [-0.6577215, 44.8307972], [-0.6576553, 44.8307929], [-0.6576525, 44.8308116], [-0.6577195, 44.8308151]]], ""type"": ""Polygon""}";973071;;VT;2024-06-27T12:41:58+02:00;2024-07-25T11:47:57+02:00;Mérignac;33281
44.873880015936834, -0.582611140945483;"{""coordinates"": [[[-0.5826091, 44.8738615], [-0.5825921, 44.8738934], [-0.582612, 44.8738991], [-0.5826308, 44.8738667], [-0.5826091, 44.8738615]]], ""type"": ""Polygon""}";973181;;VTS;2024-06-27T13:14:56+02:00;2024-07-08T07:22:04+02:00;Bruges;33075
44.885852834831006, -0.5414564088004946;"{""coordinates"": [[[-0.5414806, 44.8858638], [-0.5414829, 44.8858465], [-0.5414325, 44.8858416], [-0.5414302, 44.8858595], [-0.5414806, 44.8858638]]], ""type"": ""Polygon""}";76989;;VT;2016-04-11T00:00:00+02:00;2022-09-05T12:34:06+02:00;Bordeaux;33063
44.86606231261127, -0.5747693963127595;"{""coordinates"": [[[-0.57475, 44.8660428], [-0.5747665, 44.8660859], [-0.5747887, 44.8660822], [-0.5747724, 44.8660386], [-0.57475, 44.8660428]]], ""type"": ""Polygon""}";81088;;VT;2008-11-20T00:00:00+01:00;2022-09-05T13:29:40+02:00;Bordeaux;33063
44.822961642296825, -0.565769674244967;"{""coordinates"": [[[-0.565761, 44.8229505], [-0.5657618, 44.8229729], [-0.5657784, 44.8229724], [-0.5657777, 44.8229508], [-0.565761, 44.8229505]]], ""type"": ""Polygon""}";702429;;VT;2022-06-13T10:33:39+02:00;2022-09-05T10:36:16+02:00;Bordeaux;33063
44.827935410996915, -0.5849308522693589;"{""coordinates"": [[[-0.5849465, 44.8279189], [-0.5849036, 44.8279381], [-0.5849152, 44.8279523], [-0.5849587, 44.8279319], [-0.5849465, 44.8279189]]], ""type"": ""Polygon""}";702386;;VT;2022-06-13T10:22:12+02:00;2022-09-05T11:03:00+02:00;Bordeaux;33063
44.83060944330888, -0.5780303494922425;"{""coordinates"": [[[-0.5780325, 44.8306392], [-0.5780524, 44.8305842], [-0.578028, 44.8305799], [-0.5780084, 44.8306346], [-0.5780325, 44.8306392]]], ""type"": ""Polygon""}";702326;;VT;2022-06-13T10:02:09+02:00;2022-09-05T11:06:09+02:00;Bordeaux;33063
44.7903579264224, -0.6292923825142395;"{""coordinates"": [[[-0.6293178, 44.7903429], [-0.6292588, 44.7903556], [-0.6292669, 44.7903733], [-0.6293268, 44.7903596], [-0.6293178, 44.7903429]]], ""type"": ""Polygon""}";749068;;VT;2022-11-22T14:00:09+01:00;2022-11-22T14:00:50+01:00;Pessac;33318
44.79079544587921, -0.6338935711351301;"{""coordinates"": [[[-0.6338624, 44.7908069], [-0.6338816, 44.7908184], [-0.6339246, 44.7907846], [-0.6339053, 44.7907723], [-0.6338624, 44.7908069]]], ""type"": ""Polygon""}";749085;;VT;2022-11-22T14:03:08+01:00;2022-11-22T14:03:52+01:00;Pessac;33318
44.78632112724718, -0.6389168039843455;"{""coordinates"": [[[-0.6388891, 44.7863344], [-0.6389494, 44.7863264], [-0.6389454, 44.7863078], [-0.6388833, 44.7863161], [-0.6388891, 44.7863344]]], ""type"": ""Polygon""}";749154;;VT;2022-11-22T14:14:26+01:00;2022-11-22T14:15:02+01:00;Pessac;33318
44.7856042460293, -0.6430328988226598;"{""coordinates"": [[[-0.6430617, 44.785608], [-0.6430583, 44.7855934], [-0.6430041, 44.7856006], [-0.6430072, 44.785615], [-0.6430617, 44.785608]]], ""type"": ""Polygon""}";749208;;VT;2022-11-22T14:21:52+01:00;2022-11-22T14:22:21+01:00;Pessac;33318
44.79290309412147, -0.6466108980916927;"{""coordinates"": [[[-0.6466201, 44.7928889], [-0.6465885, 44.7929013], [-0.646601, 44.7929174], [-0.6466338, 44.7929046], [-0.6466201, 44.7928889]]], ""type"": ""Polygon""}";749329;;VT;2022-11-22T14:37:27+01:00;2022-11-22T14:37:53+01:00;Pessac;33318
44.85804358022057, -0.5307219543980193;"{""coordinates"": [[[-0.5307286, 44.8580269], [-0.5306969, 44.8580505], [-0.530715, 44.8580604], [-0.5307472, 44.8580365], [-0.5307286, 44.8580269]]], ""type"": ""Polygon""}";757417;;S;2022-12-19T13:48:10+01:00;2022-12-19T13:48:43+01:00;Cenon;33119
44.81268419043648, -0.5032033767884722;"{""coordinates"": [[[-0.5032364, 44.8126914], [-0.5032312, 44.8126694], [-0.5031699, 44.8126775], [-0.5031752, 44.8126986], [-0.5032364, 44.8126914]]], ""type"": ""Polygon""}";759212;;S;2023-01-04T11:40:08+01:00;2023-01-04T11:40:34+01:00;Bouliac;33065
44.7919870739054, -0.5819430590191221;"{""coordinates"": [[[-0.5819369, 44.7919657], [-0.5819255, 44.7920058], [-0.5819491, 44.7920082], [-0.5819608, 44.7919689], [-0.5819369, 44.7919657]]], ""type"": ""Polygon""}";772671;;V;2023-02-22T15:30:26+01:00;2023-02-22T15:31:14+01:00;Villenave-d'Ornon;33550
44.79997212414273, -0.5700996829773303;"{""coordinates"": [[[-0.5701185, 44.7999868], [-0.5701004, 44.799952], [-0.5700811, 44.7999576], [-0.5700985, 44.7999919], [-0.5701185, 44.7999868]]], ""type"": ""Polygon""}";772697;;V;2023-02-22T15:37:11+01:00;2023-02-22T15:37:56+01:00;Villenave-d'Ornon;33550
44.77421807722163, -0.5644901962431453;"{""coordinates"": [[[-0.564504, 44.7742405], [-0.5644986, 44.7741945], [-0.5644764, 44.7741956], [-0.5644818, 44.7742417], [-0.564504, 44.7742405]]], ""type"": ""Polygon""}";772731;;V;2023-02-22T15:47:42+01:00;2023-02-22T15:48:42+01:00;Villenave-d'Ornon;33550
44.77352075347691, -0.5838896547481554;"{""coordinates"": [[[-0.5838633, 44.7735199], [-0.5839032, 44.7735376], [-0.5839165, 44.773522], [-0.5838756, 44.7735037], [-0.5838633, 44.7735199]]], ""type"": ""Polygon""}";787972;;V;2023-03-08T13:39:41+01:00;2023-03-08T13:40:16+01:00;Villenave-d'Ornon;33550
44.7649051584413, -0.5531281255376252;"{""coordinates"": [[[-0.5531588, 44.7649012], [-0.5531463, 44.764888], [-0.5530978, 44.7649091], [-0.5531092, 44.7649224], [-0.5531588, 44.7649012]]], ""type"": ""Polygon""}";788063;;V;2023-03-08T14:05:40+01:00;2023-03-08T14:06:25+01:00;Villenave-d'Ornon;33550
44.90130169688683, -0.5222128101593959;"{""coordinates"": [[[-0.5221833, 44.9013112], [-0.5222388, 44.9013168], [-0.522242, 44.9012919], [-0.5221868, 44.9012868], [-0.5221833, 44.9013112]]], ""type"": ""Polygon""}";845620;;V;2023-05-22T11:38:05+02:00;2023-05-22T11:38:58+02:00;Bassens;33032
44.903577393758304, -0.512259140637449;"{""coordinates"": [[[-0.5122808, 44.9035916], [-0.5122874, 44.9035838], [-0.5122379, 44.903563], [-0.5122316, 44.9035717], [-0.5122808, 44.9035916]]], ""type"": ""Polygon""}";845671;;V;2023-05-22T11:48:47+02:00;2023-05-22T11:49:40+02:00;Bassens;33032
44.91123830034072, -0.5164246146747716;"{""coordinates"": [[[-0.5164066, 44.9112226], [-0.5163965, 44.9112329], [-0.5164414, 44.9112543], [-0.5164523, 44.9112426], [-0.5164066, 44.9112226]]], ""type"": ""Polygon""}";845654;;V;2023-05-22T11:44:30+02:00;2023-05-22T11:45:21+02:00;Bassens;33032
44.87291572051116, -0.49579038083664456;"{""coordinates"": [[[-0.4958053, 44.8728858], [-0.4957813, 44.8728844], [-0.4957752, 44.8729455], [-0.4957998, 44.8729467], [-0.4958053, 44.8728858]]], ""type"": ""Polygon""}";757254;;VS;2022-12-19T13:27:21+01:00;2022-12-19T13:27:53+01:00;Artigues-près-Bordeaux;33013
44.78527506666667, -0.5771602666666666;"{""coordinates"": [[[-0.5772179, 44.785279], [-0.5771876, 44.7852518], [-0.5770753, 44.7852944], [-0.5772179, 44.785279]]], ""type"": ""Polygon""}";772637;;V;2023-02-22T15:24:45+01:00;2023-02-22T15:25:28+01:00;Villenave-d'Ornon;33550
44.78126793789088, -0.5587042125733391;"{""coordinates"": [[[-0.5586927, 44.781248], [-0.5586893, 44.7812857], [-0.5587161, 44.7812875], [-0.5587189, 44.7812503], [-0.5586927, 44.781248]]], ""type"": ""Polygon""}";772714;;VS;2023-02-22T15:41:27+01:00;2023-02-22T15:42:14+01:00;Villenave-d'Ornon;33550
44.76776873442809, -0.5546563677087476;"{""coordinates"": [[[-0.5546307, 44.7677583], [-0.5546628, 44.7677894], [-0.5546819, 44.7677801], [-0.5546507, 44.7677479], [-0.5546307, 44.7677583]]], ""type"": ""Polygon""}";787886;;VS;2023-03-08T13:18:11+01:00;2023-03-08T13:19:14+01:00;Villenave-d'Ornon;33550
44.776047731316176, -0.5767261726365256;"{""coordinates"": [[[-0.5767535, 44.7760352], [-0.5767337, 44.7760253], [-0.5766987, 44.7760593], [-0.5767195, 44.7760703], [-0.5767535, 44.7760352]]], ""type"": ""Polygon""}";787990;;VS;2023-03-08T13:43:09+01:00;2023-03-08T13:44:49+01:00;Villenave-d'Ornon;33550
44.77836837266026, -0.5728744684329167;"{""coordinates"": [[[-0.5728453, 44.7783596], [-0.5728817, 44.7783909], [-0.5729037, 44.7783766], [-0.5728668, 44.778346], [-0.5728453, 44.7783596]]], ""type"": ""Polygon""}";788010;;VS;2023-03-08T13:48:48+01:00;2023-03-08T13:50:30+01:00;Villenave-d'Ornon;33550
44.768473589913, -0.5467152101180266;"{""coordinates"": [[[-0.5466887, 44.7684871], [-0.546711, 44.7684967], [-0.5467416, 44.7684594], [-0.5467199, 44.7684506], [-0.5466887, 44.7684871]]], ""type"": ""Polygon""}";788045;;VS;2023-03-08T14:00:40+01:00;2023-03-08T14:01:23+01:00;Villenave-d'Ornon;33550
44.85207226961639, -0.578904010987006;"{""coordinates"": [[[-0.5789283, 44.8520564], [-0.5788704, 44.8520686], [-0.5788795, 44.8520882], [-0.5789379, 44.8520758], [-0.5789283, 44.8520564]]], ""type"": ""Polygon""}";730621;;VT;2022-10-10T14:52:55+02:00;2022-10-20T10:25:31+02:00;Bordeaux;33063
44.84786487456539, -0.5740410762040555;"{""coordinates"": [[[-0.5740311, 44.8478859], [-0.5740577, 44.8478834], [-0.5740505, 44.8478436], [-0.5740249, 44.8478461], [-0.5740311, 44.8478859]]], ""type"": ""Polygon""}";730389;;VT;2022-10-10T11:30:59+02:00;2022-10-20T10:30:36+02:00;Bordeaux;33063
44.83640228153234, -0.6011597983791336;"{""coordinates"": [[[-0.6011634, 44.8364296], [-0.6011749, 44.8363769], [-0.6011562, 44.8363743], [-0.6011448, 44.8364288], [-0.6011634, 44.8364296]]], ""type"": ""Polygon""}";732569;;VT;2022-10-17T11:43:54+02:00;2022-10-21T08:35:25+02:00;Bordeaux;33063
44.83354242016478, -0.5614823963139314;"{""coordinates"": [[[-0.5614466, 44.8335349], [-0.5614971, 44.8335671], [-0.5615183, 44.8335496], [-0.5614671, 44.8335178], [-0.5614466, 44.8335349]]], ""type"": ""Polygon""}";730795;;VT;2022-10-11T09:08:28+02:00;2022-10-21T09:01:17+02:00;Bordeaux;33063
44.822801600158584, -0.5591971488324778;"{""coordinates"": [[[-0.5591757, 44.8228046], [-0.5591851, 44.8228139], [-0.5592184, 44.8227988], [-0.5592093, 44.8227892], [-0.5591757, 44.8228046]]], ""type"": ""Polygon""}";730764;;VT;2022-10-11T09:02:42+02:00;2022-10-21T09:09:16+02:00;Bordeaux;33063
44.812524196545354, -0.5578128621962997;"{""coordinates"": [[[-0.5577842, 44.8125345], [-0.5578433, 44.8125323], [-0.5578411, 44.8125136], [-0.5577822, 44.8125164], [-0.5577842, 44.8125345]]], ""type"": ""Polygon""}";731010;;VT;2022-10-11T10:32:06+02:00;2022-10-21T09:13:12+02:00;Bordeaux;33063
44.822799590556045, -0.5458341680116079;"{""coordinates"": [[[-0.5458064, 44.8228074], [-0.5458216, 44.8228188], [-0.5458623, 44.8227916], [-0.5458461, 44.8227806], [-0.5458064, 44.8228074]]], ""type"": ""Polygon""}";730970;;VT;2022-10-11T10:22:56+02:00;2022-10-21T09:19:06+02:00;Bordeaux;33063
44.82612484181956, -0.5481575168788537;"{""coordinates"": [[[-0.548166, 44.8260996], [-0.5481285, 44.8261397], [-0.5481486, 44.8261499], [-0.5481865, 44.8261108], [-0.548166, 44.8260996]]], ""type"": ""Polygon""}";730823;;VT;2022-10-11T09:13:26+02:00;2022-10-21T09:20:22+02:00;Bordeaux;33063
44.85533585, -0.5505279000000002;"{""coordinates"": [[[-0.550542, 44.8553157], [-0.5504981, 44.8553365], [-0.5505138, 44.855356], [-0.5505577, 44.8553352], [-0.550542, 44.8553157]]], ""type"": ""Polygon""}";735457;;VT;2022-10-24T08:35:47+02:00;2024-07-23T07:51:48+02:00;Bordeaux;33063
44.849018527985734, -0.5623515953654198;"{""coordinates"": [[[-0.5623249, 44.8490303], [-0.5623336, 44.849038], [-0.5623789, 44.8490063], [-0.5623688, 44.8489995], [-0.5623249, 44.8490303]]], ""type"": ""Polygon""}";735488;;VT;2022-10-24T08:43:47+02:00;2022-10-24T08:44:16+02:00;Bordeaux;33063
44.846165136870724, -0.5506587185872166;"{""coordinates"": [[[-0.5506206, 44.8461709], [-0.5506439, 44.8461908], [-0.5506967, 44.8461592], [-0.550674, 44.8461395], [-0.5506206, 44.8461709]]], ""type"": ""Polygon""}";735656;;VT;2022-10-24T09:12:49+02:00;2022-10-24T09:13:15+02:00;Bordeaux;33063
44.83485282685681, -0.5802842899181022;"{""coordinates"": [[[-0.5802893, 44.8348354], [-0.5802714, 44.834838], [-0.5802797, 44.8348699], [-0.5802967, 44.8348688], [-0.5802893, 44.8348354]]], ""type"": ""Polygon""}";79856;;VT;2018-07-17T00:00:00+02:00;2022-09-05T14:08:28+02:00;Bordeaux;33063
44.835285045674766, -0.5863630387333358;"{""coordinates"": [[[-0.5863754, 44.8352961], [-0.5863722, 44.8352726], [-0.5863507, 44.8352736], [-0.5863541, 44.8352979], [-0.5863754, 44.8352961]]], ""type"": ""Polygon""}";79079;;VT;2018-10-24T00:00:00+02:00;2022-09-05T14:19:22+02:00;Bordeaux;33063
44.84222471854529, -0.5852523130274907;"{""coordinates"": [[[-0.5852889, 44.8422496], [-0.5852995, 44.84222], [-0.5852175, 44.8421999], [-0.5852038, 44.8422291], [-0.5852889, 44.8422496]]], ""type"": ""Polygon""}";78563;;VT;2008-06-12T00:00:00+02:00;2022-09-05T14:33:35+02:00;Bordeaux;33063
44.84887674495606, -0.5751667078492182;"{""coordinates"": [[[-0.5751291, 44.848875], [-0.5751347, 44.8488891], [-0.5751979, 44.8488809], [-0.5752021, 44.8488632], [-0.5751291, 44.848875]]], ""type"": ""Polygon""}";720861;;VT;2022-09-05T14:35:45+02:00;2022-09-05T14:36:07+02:00;Bordeaux;33063
